Model,MDO3024
-1.472000e-07,0.57
-1.464000e-07,0.57
-1.456000e-07,0.55
-1.448000e-07,0.59
-1.440000e-07,0.59
-1.432000e-07,0.57
-1.424000e-07,0.57
-1.416000e-07,0.57
-1.408000e-07,0.59
-1.400000e-07,0.57
-1.392000e-07,0.59
-1.384000e-07,0.59
-1.376000e-07,0.59
-1.368000e-07,0.59
-1.360000e-07,0.59
-1.352000e-07,0.59
-1.344000e-07,0.57
-1.336000e-07,0.59
-1.328000e-07,0.59
-1.320000e-07,0.61
-1.312000e-07,0.59
-1.304000e-07,0.61
-1.296000e-07,0.63
-1.288000e-07,0.61
-1.280000e-07,0.61
-1.272000e-07,0.59
-1.264000e-07,0.61
-1.256000e-07,0.59
-1.248000e-07,0.63
-1.240000e-07,0.63
-1.232000e-07,0.63
-1.224000e-07,0.61
-1.216000e-07,0.63
-1.208000e-07,0.63
-1.200000e-07,0.63
-1.192000e-07,0.63
-1.184000e-07,0.63
-1.176000e-07,0.63
-1.168000e-07,0.63
-1.160000e-07,0.65
-1.152000e-07,0.65
-1.144000e-07,0.63
-1.136000e-07,0.65
-1.128000e-07,0.67
-1.120000e-07,0.65
-1.112000e-07,0.65
-1.104000e-07,0.65
-1.096000e-07,0.65
-1.088000e-07,0.65
-1.080000e-07,0.65
-1.072000e-07,0.67
-1.064000e-07,0.67
-1.056000e-07,0.65
-1.048000e-07,0.67
-1.040000e-07,0.67
-1.032000e-07,0.67
-1.024000e-07,0.67
-1.016000e-07,0.67
-1.008000e-07,0.67
-1.000000e-07,0.69
-9.920000e-08,0.71
-9.840000e-08,0.69
-9.760000e-08,0.67
-9.680000e-08,0.69
-9.600000e-08,0.71
-9.520000e-08,0.69
-9.440000e-08,0.69
-9.360000e-08,0.69
-9.280000e-08,0.69
-9.200000e-08,0.71
-9.120000e-08,0.71
-9.040000e-08,0.69
-8.960000e-08,0.71
-8.880000e-08,0.71
-8.800000e-08,0.73
-8.720000e-08,0.73
-8.640000e-08,0.73
-8.560000e-08,0.73
-8.480000e-08,0.71
-8.400000e-08,0.75
-8.320000e-08,0.73
-8.240000e-08,0.73
-8.160000e-08,0.73
-8.080000e-08,0.69
-8.000000e-08,0.71
-7.920000e-08,0.73
-7.840000e-08,0.73
-7.760000e-08,0.73
-7.680000e-08,0.75
-7.600000e-08,0.73
-7.520000e-08,0.73
-7.440000e-08,0.75
-7.360000e-08,0.75
-7.280000e-08,0.75
-7.200000e-08,0.75
-7.120000e-08,0.73
-7.040000e-08,0.77
-6.960000e-08,0.77
-6.880000e-08,0.77
-6.800000e-08,0.77
-6.720000e-08,0.75
-6.640000e-08,0.75
-6.560000e-08,0.79
-6.480000e-08,0.75
-6.400000e-08,0.77
-6.320000e-08,0.77
-6.240000e-08,0.77
-6.160000e-08,0.77
-6.080000e-08,0.77
-6.000000e-08,0.79
-5.920000e-08,0.79
-5.840000e-08,0.79
-5.760000e-08,0.79
-5.680000e-08,0.81
-5.600000e-08,0.77
-5.520000e-08,0.79
-5.440000e-08,0.83
-5.360000e-08,0.79
-5.280000e-08,0.79
-5.200000e-08,0.81
-5.120000e-08,0.81
-5.040000e-08,0.81
-4.960000e-08,0.81
-4.880000e-08,0.81
-4.800000e-08,0.81
-4.720000e-08,0.83
-4.640000e-08,0.81
-4.560000e-08,0.81
-4.480000e-08,0.83
-4.400000e-08,0.81
-4.320000e-08,0.83
-4.240000e-08,0.83
-4.160000e-08,0.83
-4.080000e-08,0.83
-4.000000e-08,0.83
-3.920000e-08,0.83
-3.840000e-08,0.83
-3.760000e-08,0.85
-3.680000e-08,0.85
-3.600000e-08,0.83
-3.520000e-08,0.83
-3.440000e-08,0.83
-3.360000e-08,0.85
-3.280000e-08,0.87
-3.200000e-08,0.85
-3.120000e-08,0.83
-3.040000e-08,0.83
-2.960000e-08,0.85
-2.880000e-08,0.87
-2.800000e-08,0.87
-2.720000e-08,0.87
-2.640000e-08,0.83
-2.560000e-08,0.87
-2.480000e-08,0.85
-2.400000e-08,0.83
-2.320000e-08,0.85
-2.240000e-08,0.83
-2.160000e-08,0.83
-2.080000e-08,0.87
-2.000000e-08,0.87
-1.920000e-08,0.85
-1.840000e-08,0.85
-1.760000e-08,0.85
-1.680000e-08,0.87
-1.600000e-08,0.85
-1.520000e-08,0.87
-1.440000e-08,0.87
-1.360000e-08,0.87
-1.280000e-08,0.89
-1.200000e-08,0.89
-1.120000e-08,0.87
-1.040000e-08,0.89
-9.600000e-09,0.91
-8.800000e-09,0.89
-8.000000e-09,0.89
-7.200000e-09,0.87
-6.400000e-09,0.89
-5.600000e-09,0.89
-4.800000e-09,0.89
-4.000000e-09,0.89
-3.200000e-09,0.89
-2.400000e-09,0.89
-1.600000e-09,0.93
-8.000000e-10,0.91
0.000000e+00,0.89
8.000000e-10,0.93
1.600000e-09,0.91
2.400000e-09,0.93
3.200000e-09,0.91
4.000000e-09,0.93
4.800000e-09,0.93
5.600000e-09,0.91
6.400000e-09,0.91
7.200000e-09,0.93
8.000000e-09,0.93
8.800000e-09,0.95
9.600000e-09,0.93
1.040000e-08,0.93
1.120000e-08,0.93
1.200000e-08,0.93
1.280000e-08,0.93
1.360000e-08,0.95
1.440000e-08,0.95
1.520000e-08,0.95
1.600000e-08,0.93
1.680000e-08,0.97
1.760000e-08,0.95
1.840000e-08,0.97
1.920000e-08,0.97
2.000000e-08,0.95
2.080000e-08,0.97
2.160000e-08,0.97
2.240000e-08,0.95
2.320000e-08,0.97
2.400000e-08,0.97
2.480000e-08,0.97
2.560000e-08,0.97
2.640000e-08,0.97
2.720000e-08,1.01
2.800000e-08,0.99
2.880000e-08,1.01
2.960000e-08,1.01
3.040000e-08,1.03
3.120000e-08,0.99
3.200000e-08,1.01
3.280000e-08,0.99
3.360000e-08,1.01
3.440000e-08,0.99
3.520000e-08,1.01
3.600000e-08,1.01
3.680000e-08,1.01
3.760000e-08,1.01
3.840000e-08,1.03
3.920000e-08,1.01
4.000000e-08,1.03
4.080000e-08,1.01
4.160000e-08,1.03
4.240000e-08,1.03
4.320000e-08,1.05
4.400000e-08,1.05
4.480000e-08,1.07
4.560000e-08,1.05
4.640000e-08,1.05
4.720000e-08,1.03
4.800000e-08,1.03
4.880000e-08,1.05
4.960000e-08,1.05
5.040000e-08,1.07
5.120000e-08,1.05
5.200000e-08,1.05
5.280000e-08,1.07
5.360000e-08,1.05
5.440000e-08,1.05
5.520000e-08,1.07
5.600000e-08,1.07
5.680000e-08,1.07
5.760000e-08,1.07
5.840000e-08,1.07
5.920000e-08,1.09
6.000000e-08,1.07
6.080000e-08,1.11
6.160000e-08,1.07
6.240000e-08,1.11
6.320000e-08,1.09
6.400000e-08,1.09
6.480000e-08,1.09
6.560000e-08,1.09
6.640000e-08,1.09
6.720000e-08,1.09
6.800000e-08,1.13
6.880000e-08,1.11
6.960000e-08,1.11
7.040000e-08,1.11
7.120000e-08,1.13
7.200000e-08,1.13
7.280000e-08,1.13
7.360000e-08,1.13
7.440000e-08,1.13
7.520000e-08,1.13
7.600000e-08,1.15
7.680000e-08,1.13
7.760000e-08,1.11
7.840000e-08,1.13
7.920000e-08,1.13
8.000000e-08,1.13
8.080000e-08,1.13
8.160000e-08,1.15
8.240000e-08,1.15
8.320000e-08,1.13
8.400000e-08,1.17
8.480000e-08,1.15
8.560000e-08,1.17
8.640000e-08,1.19
8.720000e-08,1.15
8.800000e-08,1.15
8.880000e-08,1.17
8.960000e-08,1.19
9.040000e-08,1.19
9.120000e-08,1.19
9.200000e-08,1.21
9.280000e-08,1.19
9.360000e-08,1.23
9.440000e-08,1.21
9.520000e-08,1.19
9.600000e-08,1.21
9.680000e-08,1.19
9.760000e-08,1.21
9.840000e-08,1.23
9.920000e-08,1.23
1.000000e-07,1.25
1.008000e-07,1.25
1.016000e-07,1.23
1.024000e-07,1.23
1.032000e-07,1.21
1.040000e-07,1.25
1.048000e-07,1.21
1.056000e-07,1.21
1.064000e-07,1.23
1.072000e-07,1.23
1.080000e-07,1.23
1.088000e-07,1.23
1.096000e-07,1.25
1.104000e-07,1.23
1.112000e-07,1.27
1.120000e-07,1.25
1.128000e-07,1.25
1.136000e-07,1.25
1.144000e-07,1.25
1.152000e-07,1.27
1.160000e-07,1.25
1.168000e-07,1.25
1.176000e-07,1.27
1.184000e-07,1.23
1.192000e-07,1.25
1.200000e-07,1.25
1.208000e-07,1.27
1.216000e-07,1.25
1.224000e-07,1.25
1.232000e-07,1.27
1.240000e-07,1.27
1.248000e-07,1.27
1.256000e-07,1.27
1.264000e-07,1.29
1.272000e-07,1.27
1.280000e-07,1.27
1.288000e-07,1.27
1.296000e-07,1.29
1.304000e-07,1.29
1.312000e-07,1.27
1.320000e-07,1.27
1.328000e-07,1.27
1.336000e-07,1.29
1.344000e-07,1.29
1.352000e-07,1.29
1.360000e-07,1.29
1.368000e-07,1.31
1.376000e-07,1.31
1.384000e-07,1.31
1.392000e-07,1.29
1.400000e-07,1.31
1.408000e-07,1.29
1.416000e-07,1.29
1.424000e-07,1.31
1.432000e-07,1.31
1.440000e-07,1.29
1.448000e-07,1.33
1.456000e-07,1.31
1.464000e-07,1.29
1.472000e-07,1.31
1.480000e-07,1.31
1.488000e-07,1.33
1.496000e-07,1.31
1.504000e-07,1.31
1.512000e-07,1.33
1.520000e-07,1.31
1.528000e-07,1.31
1.536000e-07,1.35
1.544000e-07,1.31
1.552000e-07,1.33
1.560000e-07,1.31
1.568000e-07,1.33
1.576000e-07,1.33
1.584000e-07,1.31
1.592000e-07,1.35
1.600000e-07,1.33
1.608000e-07,1.31
1.616000e-07,1.33
1.624000e-07,1.35
1.632000e-07,1.35
1.640000e-07,1.35
1.648000e-07,1.35
1.656000e-07,1.35
1.664000e-07,1.35
1.672000e-07,1.37
1.680000e-07,1.35
1.688000e-07,1.35
1.696000e-07,1.37
1.704000e-07,1.35
1.712000e-07,1.35
1.720000e-07,1.35
1.728000e-07,1.33
1.736000e-07,1.35
1.744000e-07,1.37
1.752000e-07,1.37
1.760000e-07,1.35
1.768000e-07,1.39
1.776000e-07,1.37
1.784000e-07,1.35
1.792000e-07,1.39
1.800000e-07,1.37
1.808000e-07,1.37
1.816000e-07,1.37
1.824000e-07,1.41
1.832000e-07,1.37
1.840000e-07,1.37
1.848000e-07,1.37
1.856000e-07,1.37
1.864000e-07,1.37
1.872000e-07,1.37
1.880000e-07,1.37
1.888000e-07,1.37
1.896000e-07,1.37
1.904000e-07,1.39
1.912000e-07,1.41
1.920000e-07,1.37
1.928000e-07,1.39
1.936000e-07,1.41
1.944000e-07,1.41
1.952000e-07,1.41
1.960000e-07,1.41
1.968000e-07,1.39
1.976000e-07,1.43
1.984000e-07,1.39
1.992000e-07,1.41
2.000000e-07,1.41
2.008000e-07,1.37
2.016000e-07,1.41
2.024000e-07,1.41
2.032000e-07,1.41
2.040000e-07,1.43
2.048000e-07,1.43
2.056000e-07,1.45
2.064000e-07,1.43
2.072000e-07,1.41
2.080000e-07,1.43
2.088000e-07,1.41
2.096000e-07,1.43
2.104000e-07,1.43
2.112000e-07,1.43
2.120000e-07,1.43
2.128000e-07,1.43
2.136000e-07,1.41
2.144000e-07,1.43
2.152000e-07,1.41
2.160000e-07,1.43
2.168000e-07,1.43
2.176000e-07,1.43
2.184000e-07,1.45
2.192000e-07,1.43
2.200000e-07,1.43
2.208000e-07,1.43
2.216000e-07,1.47
2.224000e-07,1.47
2.232000e-07,1.47
2.240000e-07,1.47
2.248000e-07,1.47
2.256000e-07,1.49
2.264000e-07,1.45
2.272000e-07,1.45
2.280000e-07,1.45
2.288000e-07,1.47
2.296000e-07,1.47
2.304000e-07,1.45
2.312000e-07,1.45
2.320000e-07,1.45
2.328000e-07,1.45
2.336000e-07,1.45
2.344000e-07,1.45
2.352000e-07,1.45
2.360000e-07,1.49
2.368000e-07,1.47
2.376000e-07,1.47
2.384000e-07,1.45
2.392000e-07,1.47
2.400000e-07,1.47
2.408000e-07,1.47
2.416000e-07,1.45
2.424000e-07,1.45
2.432000e-07,1.49
2.440000e-07,1.49
2.448000e-07,1.47
2.456000e-07,1.47
2.464000e-07,1.49
2.472000e-07,1.49
2.480000e-07,1.49
2.488000e-07,1.51
2.496000e-07,1.51
2.504000e-07,1.51
2.512000e-07,1.49
2.520000e-07,1.53
2.528000e-07,1.51
2.536000e-07,1.51
2.544000e-07,1.51
2.552000e-07,1.51
2.560000e-07,1.51
2.568000e-07,1.49
2.576000e-07,1.51
2.584000e-07,1.49
2.592000e-07,1.49
2.600000e-07,1.51
2.608000e-07,1.51
2.616000e-07,1.51
2.624000e-07,1.51
2.632000e-07,1.51
2.640000e-07,1.51
2.648000e-07,1.51
2.656000e-07,1.53
2.664000e-07,1.53
2.672000e-07,1.55
2.680000e-07,1.55
2.688000e-07,1.53
2.696000e-07,1.53
2.704000e-07,1.51
2.712000e-07,1.53
2.720000e-07,1.53
2.728000e-07,1.51
2.736000e-07,1.55
2.744000e-07,1.53
2.752000e-07,1.55
2.760000e-07,1.55
2.768000e-07,1.53
2.776000e-07,1.51
2.784000e-07,1.53
2.792000e-07,1.55
2.800000e-07,1.53
2.808000e-07,1.55
2.816000e-07,1.53
2.824000e-07,1.53
2.832000e-07,1.53
2.840000e-07,1.55
2.848000e-07,1.55
2.856000e-07,1.55
2.864000e-07,1.55
2.872000e-07,1.57
2.880000e-07,1.55
2.888000e-07,1.55
2.896000e-07,1.55
2.904000e-07,1.59
2.912000e-07,1.55
2.920000e-07,1.57
2.928000e-07,1.55
2.936000e-07,1.57
2.944000e-07,1.57
2.952000e-07,1.57
2.960000e-07,1.55
2.968000e-07,1.57
2.976000e-07,1.57
2.984000e-07,1.57
2.992000e-07,1.57
3.000000e-07,1.59
3.008000e-07,1.57
3.016000e-07,1.57
3.024000e-07,1.59
3.032000e-07,1.57
3.040000e-07,1.57
3.048000e-07,1.57
3.056000e-07,1.55
3.064000e-07,1.59
3.072000e-07,1.57
3.080000e-07,1.59
3.088000e-07,1.59
3.096000e-07,1.59
3.104000e-07,1.59
3.112000e-07,1.59
3.120000e-07,1.59
3.128000e-07,1.59
3.136000e-07,1.57
3.144000e-07,1.55
3.152000e-07,1.61
3.160000e-07,1.59
3.168000e-07,1.59
3.176000e-07,1.59
3.184000e-07,1.61
3.192000e-07,1.61
3.200000e-07,1.63
3.208000e-07,1.59
3.216000e-07,1.59
3.224000e-07,1.61
3.232000e-07,1.59
3.240000e-07,1.59
3.248000e-07,1.59
3.256000e-07,1.59
3.264000e-07,1.61
3.272000e-07,1.61
3.280000e-07,1.63
3.288000e-07,1.61
3.296000e-07,1.61
3.304000e-07,1.61
3.312000e-07,1.61
3.320000e-07,1.61
3.328000e-07,1.61
3.336000e-07,1.61
3.344000e-07,1.63
3.352000e-07,1.59
3.360000e-07,1.61
3.368000e-07,1.61
3.376000e-07,1.63
3.384000e-07,1.61
3.392000e-07,1.63
3.400000e-07,1.59
3.408000e-07,1.63
3.416000e-07,1.63
3.424000e-07,1.63
3.432000e-07,1.63
3.440000e-07,1.63
3.448000e-07,1.63
3.456000e-07,1.63
3.464000e-07,1.63
3.472000e-07,1.65
3.480000e-07,1.63
3.488000e-07,1.63
3.496000e-07,1.63
3.504000e-07,1.61
3.512000e-07,1.63
3.520000e-07,1.63
3.528000e-07,1.63
3.536000e-07,1.65
3.544000e-07,1.61
3.552000e-07,1.65
3.560000e-07,1.63
3.568000e-07,1.63
3.576000e-07,1.63
3.584000e-07,1.67
3.592000e-07,1.65
3.600000e-07,1.63
3.608000e-07,1.65
3.616000e-07,1.65
3.624000e-07,1.65
3.632000e-07,1.63
3.640000e-07,1.65
3.648000e-07,1.63
3.656000e-07,1.65
3.664000e-07,1.63
3.672000e-07,1.63
3.680000e-07,1.63
3.688000e-07,1.63
3.696000e-07,1.63
3.704000e-07,1.65
3.712000e-07,1.63
3.720000e-07,1.65
3.728000e-07,1.67
3.736000e-07,1.65
3.744000e-07,1.65
3.752000e-07,1.67
3.760000e-07,1.67
3.768000e-07,1.67
3.776000e-07,1.65
3.784000e-07,1.65
3.792000e-07,1.67
3.800000e-07,1.67
3.808000e-07,1.65
3.816000e-07,1.65
3.824000e-07,1.67
3.832000e-07,1.67
3.840000e-07,1.65
3.848000e-07,1.69
3.856000e-07,1.63
3.864000e-07,1.67
3.872000e-07,1.65
3.880000e-07,1.67
3.888000e-07,1.67
3.896000e-07,1.67
3.904000e-07,1.67
3.912000e-07,1.69
3.920000e-07,1.65
3.928000e-07,1.65
3.936000e-07,1.65
3.944000e-07,1.67
3.952000e-07,1.65
3.960000e-07,1.67
3.968000e-07,1.65
3.976000e-07,1.65
3.984000e-07,1.65
3.992000e-07,1.67
4.000000e-07,1.67
4.008000e-07,1.65
4.016000e-07,1.65
4.024000e-07,1.63
4.032000e-07,1.65
4.040000e-07,1.67
4.048000e-07,1.67
4.056000e-07,1.65
4.064000e-07,1.65
4.072000e-07,1.67
4.080000e-07,1.65
4.088000e-07,1.67
4.096000e-07,1.67
4.104000e-07,1.67
4.112000e-07,1.67
4.120000e-07,1.69
4.128000e-07,1.69
4.136000e-07,1.67
4.144000e-07,1.67
4.152000e-07,1.65
4.160000e-07,1.67
4.168000e-07,1.69
4.176000e-07,1.67
4.184000e-07,1.67
4.192000e-07,1.67
4.200000e-07,1.67
4.208000e-07,1.69
4.216000e-07,1.67
4.224000e-07,1.67
4.232000e-07,1.67
4.240000e-07,1.67
4.248000e-07,1.69
4.256000e-07,1.67
4.264000e-07,1.69
4.272000e-07,1.67
4.280000e-07,1.67
4.288000e-07,1.67
4.296000e-07,1.67
4.304000e-07,1.67
4.312000e-07,1.67
4.320000e-07,1.69
4.328000e-07,1.69
4.336000e-07,1.67
4.344000e-07,1.67
4.352000e-07,1.67
4.360000e-07,1.67
4.368000e-07,1.69
4.376000e-07,1.69
4.384000e-07,1.67
4.392000e-07,1.69
4.400000e-07,1.69
4.408000e-07,1.67
4.416000e-07,1.69
4.424000e-07,1.71
4.432000e-07,1.67
4.440000e-07,1.67
4.448000e-07,1.67
4.456000e-07,1.67
4.464000e-07,1.67
4.472000e-07,1.67
4.480000e-07,1.69
4.488000e-07,1.67
4.496000e-07,1.67
4.504000e-07,1.67
4.512000e-07,1.67
4.520000e-07,1.69
4.528000e-07,1.69
4.536000e-07,1.67
4.544000e-07,1.69
4.552000e-07,1.71
4.560000e-07,1.67
4.568000e-07,1.69
4.576000e-07,1.71
4.584000e-07,1.71
4.592000e-07,1.67
4.600000e-07,1.69
4.608000e-07,1.67
4.616000e-07,1.67
4.624000e-07,1.69
4.632000e-07,1.67
4.640000e-07,1.67
4.648000e-07,1.67
4.656000e-07,1.67
4.664000e-07,1.67
4.672000e-07,1.69
4.680000e-07,1.67
4.688000e-07,1.69
4.696000e-07,1.67
4.704000e-07,1.69
4.712000e-07,1.69
4.720000e-07,1.67
4.728000e-07,1.69
4.736000e-07,1.67
4.744000e-07,1.69
4.752000e-07,1.67
4.760000e-07,1.69
4.768000e-07,1.65
4.776000e-07,1.69
4.784000e-07,1.67
4.792000e-07,1.67
4.800000e-07,1.69
4.808000e-07,1.69
4.816000e-07,1.69
4.824000e-07,1.67
4.832000e-07,1.69
4.840000e-07,1.69
4.848000e-07,1.67
4.856000e-07,1.67
4.864000e-07,1.67
4.872000e-07,1.67
4.880000e-07,1.67
4.888000e-07,1.69
4.896000e-07,1.69
4.904000e-07,1.69
4.912000e-07,1.67
4.920000e-07,1.69
4.928000e-07,1.69
4.936000e-07,1.67
4.944000e-07,1.69
4.952000e-07,1.67
4.960000e-07,1.67
4.968000e-07,1.67
4.976000e-07,1.69
4.984000e-07,1.67
4.992000e-07,1.69
5.000000e-07,1.69
5.008000e-07,1.69
5.016000e-07,1.67
5.024000e-07,1.69
5.032000e-07,1.67
5.040000e-07,1.67
5.048000e-07,1.69
5.056000e-07,1.67
5.064000e-07,1.67
5.072000e-07,1.67
5.080000e-07,1.69
5.088000e-07,1.67
5.096000e-07,1.69
5.104000e-07,1.65
5.112000e-07,1.65
5.120000e-07,1.67
5.128000e-07,1.67
5.136000e-07,1.67
5.144000e-07,1.67
5.152000e-07,1.67
5.160000e-07,1.67
5.168000e-07,1.67
5.176000e-07,1.67
5.184000e-07,1.69
5.192000e-07,1.67
5.200000e-07,1.69
5.208000e-07,1.69
5.216000e-07,1.65
5.224000e-07,1.67
5.232000e-07,1.65
5.240000e-07,1.67
5.248000e-07,1.67
5.256000e-07,1.67
5.264000e-07,1.69
5.272000e-07,1.67
5.280000e-07,1.67
5.288000e-07,1.67
5.296000e-07,1.63
5.304000e-07,1.65
5.312000e-07,1.67
5.320000e-07,1.65
5.328000e-07,1.67
5.336000e-07,1.65
5.344000e-07,1.67
5.352000e-07,1.67
5.360000e-07,1.67
5.368000e-07,1.65
5.376000e-07,1.67
5.384000e-07,1.67
5.392000e-07,1.67
5.400000e-07,1.67
5.408000e-07,1.67
5.416000e-07,1.67
5.424000e-07,1.65
5.432000e-07,1.67
5.440000e-07,1.65
5.448000e-07,1.65
5.456000e-07,1.67
5.464000e-07,1.65
5.472000e-07,1.67
5.480000e-07,1.65
5.488000e-07,1.65
5.496000e-07,1.65
5.504000e-07,1.67
5.512000e-07,1.65
5.520000e-07,1.65
5.528000e-07,1.65
5.536000e-07,1.65
5.544000e-07,1.65
5.552000e-07,1.65
5.560000e-07,1.65
5.568000e-07,1.65
5.576000e-07,1.65
5.584000e-07,1.65
5.592000e-07,1.65
5.600000e-07,1.65
5.608000e-07,1.63
5.616000e-07,1.63
5.624000e-07,1.61
5.632000e-07,1.63
5.640000e-07,1.65
5.648000e-07,1.63
5.656000e-07,1.63
5.664000e-07,1.63
5.672000e-07,1.63
5.680000e-07,1.63
5.688000e-07,1.63
5.696000e-07,1.65
5.704000e-07,1.63
5.712000e-07,1.65
5.720000e-07,1.63
5.728000e-07,1.65
5.736000e-07,1.65
5.744000e-07,1.61
5.752000e-07,1.63
5.760000e-07,1.63
5.768000e-07,1.63
5.776000e-07,1.65
5.784000e-07,1.63
5.792000e-07,1.65
5.800000e-07,1.63
5.808000e-07,1.63
5.816000e-07,1.63
5.824000e-07,1.63
5.832000e-07,1.63
5.840000e-07,1.63
5.848000e-07,1.63
5.856000e-07,1.61
5.864000e-07,1.63
5.872000e-07,1.61
5.880000e-07,1.63
5.888000e-07,1.61
5.896000e-07,1.63
5.904000e-07,1.61
5.912000e-07,1.63
5.920000e-07,1.63
5.928000e-07,1.61
5.936000e-07,1.61
5.944000e-07,1.61
5.952000e-07,1.61
5.960000e-07,1.63
5.968000e-07,1.61
5.976000e-07,1.61
5.984000e-07,1.61
5.992000e-07,1.61
6.000000e-07,1.61
6.008000e-07,1.61
6.016000e-07,1.61
6.024000e-07,1.61
6.032000e-07,1.57
6.040000e-07,1.59
6.048000e-07,1.57
6.056000e-07,1.61
6.064000e-07,1.59
6.072000e-07,1.59
6.080000e-07,1.59
6.088000e-07,1.61
6.096000e-07,1.61
6.104000e-07,1.59
6.112000e-07,1.61
6.120000e-07,1.61
6.128000e-07,1.59
6.136000e-07,1.59
6.144000e-07,1.59
6.152000e-07,1.59
6.160000e-07,1.61
6.168000e-07,1.59
6.176000e-07,1.59
6.184000e-07,1.59
6.192000e-07,1.59
6.200000e-07,1.59
6.208000e-07,1.59
6.216000e-07,1.57
6.224000e-07,1.57
6.232000e-07,1.59
6.240000e-07,1.59
6.248000e-07,1.57
6.256000e-07,1.59
6.264000e-07,1.57
6.272000e-07,1.59
6.280000e-07,1.57
6.288000e-07,1.57
6.296000e-07,1.59
6.304000e-07,1.59
6.312000e-07,1.57
6.320000e-07,1.55
6.328000e-07,1.55
6.336000e-07,1.59
6.344000e-07,1.57
6.352000e-07,1.57
6.360000e-07,1.57
6.368000e-07,1.53
6.376000e-07,1.55
6.384000e-07,1.55
6.392000e-07,1.57
6.400000e-07,1.57
6.408000e-07,1.55
6.416000e-07,1.57
6.424000e-07,1.55
6.432000e-07,1.55
6.440000e-07,1.55
6.448000e-07,1.55
6.456000e-07,1.55
6.464000e-07,1.53
6.472000e-07,1.53
6.480000e-07,1.55
6.488000e-07,1.53
6.496000e-07,1.55
6.504000e-07,1.57
6.512000e-07,1.55
6.520000e-07,1.53
6.528000e-07,1.55
6.536000e-07,1.55
6.544000e-07,1.57
6.552000e-07,1.55
6.560000e-07,1.53
6.568000e-07,1.51
6.576000e-07,1.51
6.584000e-07,1.53
6.592000e-07,1.53
6.600000e-07,1.53
6.608000e-07,1.53
6.616000e-07,1.53
6.624000e-07,1.53
6.632000e-07,1.53
6.640000e-07,1.51
6.648000e-07,1.53
6.656000e-07,1.51
6.664000e-07,1.53
6.672000e-07,1.53
6.680000e-07,1.51
6.688000e-07,1.51
6.696000e-07,1.53
6.704000e-07,1.49
6.712000e-07,1.49
6.720000e-07,1.51
6.728000e-07,1.51
6.736000e-07,1.51
6.744000e-07,1.51
6.752000e-07,1.51
6.760000e-07,1.51
6.768000e-07,1.51
6.776000e-07,1.51
6.784000e-07,1.51
6.792000e-07,1.51
6.800000e-07,1.51
6.808000e-07,1.49
6.816000e-07,1.49
6.824000e-07,1.49
6.832000e-07,1.49
6.840000e-07,1.49
6.848000e-07,1.49
6.856000e-07,1.47
6.864000e-07,1.49
6.872000e-07,1.49
6.880000e-07,1.45
6.888000e-07,1.49
6.896000e-07,1.47
6.904000e-07,1.47
6.912000e-07,1.49
6.920000e-07,1.51
6.928000e-07,1.47
6.936000e-07,1.47
6.944000e-07,1.47
6.952000e-07,1.47
6.960000e-07,1.47
6.968000e-07,1.47
6.976000e-07,1.49
6.984000e-07,1.49
6.992000e-07,1.47
7.000000e-07,1.45
7.008000e-07,1.47
7.016000e-07,1.47
7.024000e-07,1.45
7.032000e-07,1.47
7.040000e-07,1.47
7.048000e-07,1.45
7.056000e-07,1.45
7.064000e-07,1.45
7.072000e-07,1.45
7.080000e-07,1.43
7.088000e-07,1.45
7.096000e-07,1.43
7.104000e-07,1.47
7.112000e-07,1.45
7.120000e-07,1.43
7.128000e-07,1.43
7.136000e-07,1.45
7.144000e-07,1.47
7.152000e-07,1.45
7.160000e-07,1.43
7.168000e-07,1.43
7.176000e-07,1.45
7.184000e-07,1.43
7.192000e-07,1.45
7.200000e-07,1.43
7.208000e-07,1.41
7.216000e-07,1.43
7.224000e-07,1.43
7.232000e-07,1.45
7.240000e-07,1.41
7.248000e-07,1.41
7.256000e-07,1.39
7.264000e-07,1.41
7.272000e-07,1.39
7.280000e-07,1.41
7.288000e-07,1.39
7.296000e-07,1.39
7.304000e-07,1.41
7.312000e-07,1.41
7.320000e-07,1.41
7.328000e-07,1.39
7.336000e-07,1.39
7.344000e-07,1.41
7.352000e-07,1.41
7.360000e-07,1.41
7.368000e-07,1.41
7.376000e-07,1.39
7.384000e-07,1.39
7.392000e-07,1.39
7.400000e-07,1.39
7.408000e-07,1.39
7.416000e-07,1.39
7.424000e-07,1.37
7.432000e-07,1.39
7.440000e-07,1.37
7.448000e-07,1.41
7.456000e-07,1.39
7.464000e-07,1.39
7.472000e-07,1.37
7.480000e-07,1.35
7.488000e-07,1.39
7.496000e-07,1.37
7.504000e-07,1.37
7.512000e-07,1.35
7.520000e-07,1.35
7.528000e-07,1.35
7.536000e-07,1.35
7.544000e-07,1.33
7.552000e-07,1.37
7.560000e-07,1.35
7.568000e-07,1.37
7.576000e-07,1.35
7.584000e-07,1.35
7.592000e-07,1.35
7.600000e-07,1.37
7.608000e-07,1.35
7.616000e-07,1.33
7.624000e-07,1.35
7.632000e-07,1.35
7.640000e-07,1.35
7.648000e-07,1.33
7.656000e-07,1.33
7.664000e-07,1.33
7.672000e-07,1.31
7.680000e-07,1.33
7.688000e-07,1.31
7.696000e-07,1.31
7.704000e-07,1.31
7.712000e-07,1.31
7.720000e-07,1.33
